datetime,tempmax,tempmin,humidity,windspeed,precip
2001-07-12,36.3,24.1,53,17.0,0.0
2001-07-13,36.8,24.6,53,17.7,0.0
2001-07-14,36.7,24.6,51,16.2,0.0
2001-07-15,37.0,25.8,51,18.0,0.0
2001-07-16,36.7,25.6,57,17.0,0.0
2001-07-17,35.0,25.9,60,15.3,0.2
2001-07-18,36.1,25.5,62,16.3,0.2
2001-07-19,35.3,25.3,62,18.9,0.3
2001-07-20,36.4,25.9,57,17.6,0.0
2001-07-21,37.7,24.7,49,18.4,0.0
2001-07-22,38.0,24.9,46,16.3,0.0
2001-07-23,37.5,25.4,48,19.3,0.0
2001-07-24,36.5,26.4,53,15.8,0.2
2001-07-25,36.0,25.9,56,17.9,0.0
2001-07-26,35.6,26.0,61,18.9,1.3
2001-07-27,35.5,25.9,64,21.5,0.0
2001-07-28,36.3,25.9,61,21.8,0.2
2001-07-29,37.0,26.0,56,19.8,0.0
2001-07-30,36.4,26.2,56,21.5,0.3
2001-07-31,36.5,25.5,57,19.0,0.0
2001-08-01,37.1,25.1,53,15.9,0.0
2001-08-02,35.8,26.3,53,19.2,0.0
2001-08-03,35.1,24.4,47,13.3,0.0
2001-08-04,35.8,25.1,47,10.6,0.0
2001-08-05,36.7,25.7,41,13.6,0.0
2001-08-06,37.3,25.2,39,20.1,0.0
2001-08-07,34.9,25.3,63,16.9,0.3
2001-08-08,35.6,25.3,61,21.3,0.0
2001-08-09,37.2,25.5,55,20.1,0.0
2001-08-10,36.1,25.3,58,17.7,0.1
2001-08-11,36.6,25.6,55,18.8,0.0
2001-08-12,37.1,26.0,51,16.7,0.0
2001-08-13,37.3,25.9,52,16.3,0.4
2001-08-14,34.8,26.4,56,8.9,0.1
2001-08-15,36.2,25.8,52,15.7,0.0
2001-08-16,36.2,25.6,57,14.4,0.2
2001-08-17,36.6,25.6,59,18.1,1.0
2001-08-18,37.8,25.7,52,17.7,0.0
2001-08-19,34.8,26.5,57,16.8,0.1
2001-08-20,35.2,25.2,58,18.3,0.0
2001-08-21,35.3,25.0,60,19.9,0.0
2001-08-22,35.5,25.4,61,19.2,0.0
2001-08-23,35.8,25.3,57,20.2,0.0
2001-08-24,35.7,23.5,57,16.7,0.0
2001-08-25,35.5,25.7,62,21.0,0.2
2001-08-26,34.4,25.1,69,15.2,5.1
2001-08-27,27.6,23.4,84,12.5,9.3
2001-08-28,27.2,22.3,90,15.3,21.2
2001-08-29,25.9,22.1,93,19.3,12.0
2001-08-30,27.3,21.9,95,14.6,42.9
2001-08-31,25.1,22.7,98,11.6,27.3
2001-09-01,28.8,22.8,86,8.7,1.7
2001-09-02,30.5,22.5,84,7.4,1.1
2001-09-03,30.6,23.5,89,13.0,3.8
2001-09-04,27.6,22.7,94,11.8,21.7
2001-09-05,28.0,21.3,91,14.0,15.3
2001-09-06,30.3,22.2,86,18.8,5.1
2001-09-07,31.7,24.0,78,25.9,0.0
2001-09-08,31.4,24.8,80,22.5,0.2
2001-09-09,27.2,22.5,85,22.1,11.3
2001-09-10,27.4,21.5,75,16.6,0.0
2001-09-11,28.2,20.9,74,11.3,0.0
2001-09-12,28.6,17.6,69,10.9,0.0
2001-09-13,30.3,19.4,73,11.9,0.0
2001-09-14,30.2,20.6,76,7.4,0.1
2001-09-15,29.7,20.9,72,9.7,0.2
2001-09-16,29.1,21.1,71,10.4,0.0
2001-09-17,29.8,20.2,74,15.5,0.0
2001-09-18,31.5,21.6,73,19.4,0.0
2001-09-19,32.1,23.8,78,13.7,0.3
2001-09-20,32.9,23.8,82,15.3,5.5
2001-09-21,30.7,22.8,84,13.5,10.0
2001-09-22,29.2,21.8,86,6.6,7.3
2001-09-23,29.4,20.8,83,11.3,1.3
2001-09-24,24.1,18.0,66,24.8,0.0
2001-09-25,23.2,14.4,63,14.3,0.0
2001-09-26,23.7,11.6,66,9.2,0.0
2001-09-27,25.5,13.3,61,10.1,0.0
2001-09-28,26.4,14.4,60,9.0,0.0
2001-09-29,27.2,13.8,59,10.6,0.0
2001-09-30,25.3,13.4,58,14.8,0.0
2001-10-01,25.4,14.0,63,9.4,0.0
2001-10-02,26.7,13.9,61,12.9,0.0
2001-10-03,27.1,15.1,69,17.7,0.0
2001-10-04,27.7,19.7,80,20.2,6.0
2001-10-05,26.4,16.9,87,25.6,16.5
2001-10-06,20.1,12.9,61,22.9,0.0
2001-10-07,22.0,10.3,67,10.0,0.0
2001-10-08,25.5,14.4,78,17.6,0.1
2001-10-09,28.0,21.0,77,26.3,0.1
2001-10-10,29.4,22.6,81,24.5,0.4
2001-10-11,23.2,16.5,88,20.1,30.9
2001-10-12,26.5,15.4,92,17.3,17.4
2001-10-13,22.1,12.8,71,28.4,38.8
2001-10-14,25.2,9.7,60,11.9,0.0
2001-10-15,25.5,12.1,71,28.8,0.0
2001-10-16,17.8,9.4,52,26.3,0.0
2001-10-17,19.6,7.3,63,11.8,0.0
2001-10-18,23.2,10.2,77,20.5,0.0
2001-10-19,25.1,13.0,79,17.3,0.0
2001-10-20,25.1,13.3,78,15.1,0.0
2001-10-21,25.6,13.8,76,14.2,0.0
2001-10-22,28.0,18.8,84,22.6,0.4
2001-10-23,28.8,21.8,81,22.0,0.0
2001-10-24,31.4,18.0,67,21.3,0.0
2001-10-25,23.7,12.9,49,17.3,0.0
2001-10-26,22.6,12.0,54,12.0,0.0
2001-10-27,22.4,11.1,59,9.2,0.0
2001-10-28,22.2,9.6,61,11.5,0.0
2001-10-29,21.4,8.7,64,10.8,0.0
2001-10-30,22.3,10.4,72,9.5,0.0
2001-10-31,24.5,11.9,78,21.7,0.0
2001-11-01,26.8,18.2,78,25.2,0.0
2001-11-02,24.8,19.7,87,15.4,0.5
2001-11-03,25.8,15.7,79,10.8,0.0
2001-11-04,25.3,15.4,72,15.5,0.0
2001-11-05,24.7,15.1,65,8.6,0.0
2001-11-06,24.4,14.2,49,10.4,0.0
2001-11-07,24.0,10.8,62,9.9,0.0
2001-11-08,24.7,14.6,82,10.5,0.3
2001-11-09,20.5,15.6,78,15.7,1.4
2001-11-10,23.2,13.6,78,8.7,0.0
2001-11-11,23.8,14.9,75,9.4,0.0
2001-11-12,22.6,15.9,86,11.8,3.9
2001-11-13,23.7,15.9,87,15.9,0.3
2001-11-14,22.6,16.3,87,17.6,4.9
2001-11-15,19.9,17.4,92,22.2,10.9
2001-11-16,20.6,17.3,97,12.3,27.8
2001-11-17,21.4,15.4,81,12.2,1.3
2001-11-18,23.0,15.0,83,12.1,0.0
2001-11-19,21.1,11.5,81,24.8,1.0
2001-11-20,13.8,6.5,52,18.4,0.0
2001-11-21,15.3,6.5,59,10.9,0.0
2001-11-22,21.1,9.1,78,18.8,0.0
2001-11-23,24.9,15.0,84,22.2,0.0
2001-11-24,22.0,10.0,51,16.0,0.0
2001-11-25,22.1,7.2,62,16.4,0.0
2001-11-26,24.4,14.6,86,17.2,1.8
2001-11-27,18.2,5.0,55,26.0,0.3
2001-11-28,4.8,-0.1,81,28.9,17.3
2001-11-29,10.0,-1.0,71,22.2,4.5
2001-11-30,17.8,3.0,71,13.9,0.0
2001-12-01,19.0,5.2,78,9.9,0.4
2001-12-02,16.4,12.9,90,7.8,31.7
2001-12-03,21.0,15.0,95,15.9,0.6
2001-12-04,23.3,18.7,91,25.4,0.7
2001-12-05,23.9,18.7,87,22.9,0.7
2001-12-06,22.9,17.8,92,10.8,0.0
2001-12-07,23.2,17.1,91,17.3,1.3
2001-12-08,18.0,9.2,67,26.7,20.6
2001-12-09,11.5,4.8,49,16.7,0.0
2001-12-10,13.9,0.2,66,9.1,0.0
2001-12-11,15.4,5.4,85,12.8,17.0
2001-12-12,22.1,12.8,86,21.3,0.0
2001-12-13,12.2,5.5,70,25.3,9.8
2001-12-14,15.7,2.2,66,14.2,0.0
2001-12-15,19.3,8.0,90,18.3,51.7
2001-12-16,21.2,13.7,95,22.1,8.9
2001-12-17,16.7,6.9,69,23.2,0.0
2001-12-18,18.3,5.0,74,16.5,0.0
2001-12-19,14.4,4.8,58,22.6,0.0
2001-12-20,14.6,3.5,71,10.5,0.0
2001-12-21,16.8,2.3,83,23.7,0.0
2001-12-22,21.2,10.7,78,22.4,0.0
2001-12-23,13.0,4.5,59,17.1,0.0
2001-12-24,10.0,0.7,55,14.8,0.0
2001-12-25,11.4,2.8,54,15.9,0.0
2001-12-26,11.5,2.2,61,14.0,0.0
2001-12-27,15.5,1.9,70,19.1,0.0
2001-12-28,16.2,6.0,70,17.3,0.0
2001-12-29,11.0,3.7,63,26.8,0.0
2001-12-30,9.1,0.7,60,18.3,0.0
2001-12-31,6.4,-0.6,66,17.2,0.4
2002-01-01,6.0,0.3,63,19.8,0.0
2002-01-02,5.9,-1.1,58,20.2,0.0
2002-01-03,6.0,-3.2,68,10.1,0.0
2002-01-04,10.1,-2.6,75,18.2,0.6
2002-01-05,12.7,7.7,80,25.7,14.4
2002-01-06,15.7,3.8,55,20.3,0.0
2002-01-07,14.0,1.1,59,12.9,0.0
2002-01-08,17.5,3.2,72,21.4,0.0
2002-01-09,20.8,8.2,82,22.0,0.0
2002-01-10,20.7,12.1,81,21.7,0.0
2002-01-11,14.0,9.0,57,22.3,0.0
2002-01-12,16.5,4.5,60,18.3,0.0
2002-01-13,18.0,2.1,67,24.1,0.0
2002-01-14,16.4,4.3,60,17.3,0.0
2002-01-15,17.5,2.5,56,19.5,0.0
2002-01-16,21.2,7.8,81,22.5,0.0
2002-01-17,22.3,10.2,89,19.8,0.5
2002-01-18,10.8,7.9,87,15.5,1.1
2002-01-19,13.9,4.2,71,26.3,0.3
2002-01-20,15.0,2.3,69,17.5,0.0
2002-01-21,18.8,2.7,61,11.0,0.0
2002-01-22,22.4,10.0,84,22.1,0.5
2002-01-23,24.3,18.8,91,29.6,0.9
2002-01-24,19.8,6.9,79,30.5,7.8
2002-01-25,14.0,4.7,46,19.8,0.0
2002-01-26,16.4,2.0,61,10.2,0.0
2002-01-27,19.4,4.9,69,14.6,0.0
2002-01-28,22.2,11.6,90,20.6,0.0
2002-01-29,24.1,18.0,87,29.9,0.4
2002-01-30,24.1,18.4,86,32.5,0.8
2002-01-31,20.3,8.1,70,27.0,8.4
2002-02-01,9.5,2.9,44,23.5,0.0
2002-02-02,11.2,0.4,61,10.8,0.0
2002-02-03,15.2,5.6,64,7.6,0.0
2002-02-04,10.9,7.7,78,16.6,3.2
2002-02-05,7.7,3.9,93,16.3,22.0
2002-02-06,11.8,2.7,75,21.5,0.0
2002-02-07,14.6,0.3,73,10.1,0.0
2002-02-08,16.2,1.9,75,18.0,0.0
2002-02-09,20.0,7.3,68,22.4,0.0
2002-02-10,11.0,5.0,47,30.3,0.0
2002-02-11,11.9,1.1,60,16.6,0.0
2002-02-12,15.7,1.9,66,13.1,0.0
2002-02-13,16.2,2.3,71,13.3,0.0
2002-02-14,17.8,3.6,72,19.5,0.0
2002-02-15,18.2,7.9,71,23.1,0.0
2002-02-16,15.7,3.9,60,12.4,0.0
2002-02-17,18.0,2.3,61,13.8,0.0
2002-02-18,21.2,9.1,79,28.0,0.0
2002-02-19,24.5,13.0,65,27.3,3.6
2002-02-20,22.4,8.4,46,20.2,0.0
2002-02-21,21.4,9.7,46,30.5,0.0
2002-02-22,17.0,7.2,47,18.7,0.0
2002-02-23,21.0,4.6,55,17.6,0.0
2002-02-24,23.1,8.1,61,24.7,0.0
2002-02-25,20.6,10.4,71,28.8,0.0
2002-02-26,9.3,-0.9,35,33.0,0.0
2002-02-27,9.0,-3.9,40,12.7,0.0
2002-02-28,12.2,-0.4,58,16.6,0.0
2002-03-01,17.3,8.9,92,13.8,3.2
2002-03-02,14.1,0.3,62,34.5,0.3
2002-03-03,5.9,-2.8,33,27.0,0.0
2002-03-04,13.4,-3.2,41,17.1,0.0
2002-03-05,16.7,-1.1,54,23.0,0.0
2002-03-06,22.8,10.8,76,24.8,0.0
2002-03-07,23.0,13.4,78,27.9,0.4
2002-03-08,22.8,15.6,87,31.7,1.4
2002-03-09,19.6,7.5,52,33.0,0.8
2002-03-10,14.3,4.1,45,18.5,2.3
2002-03-11,18.6,9.2,72,24.6,0.0
2002-03-12,22.8,9.5,44,24.4,0.0
2002-03-13,26.1,7.5,61,24.1,0.0
2002-03-14,28.6,15.0,76,28.5,0.0
2002-03-15,26.2,14.6,75,20.2,0.0
2002-03-16,15.2,9.7,67,20.9,0.9
2002-03-17,21.8,13.0,81,8.1,0.0
2002-03-18,26.0,17.9,83,23.9,0.6
2002-03-19,26.2,19.2,80,30.9,21.1
2002-03-20,17.8,13.6,82,28.0,7.2
2002-03-21,20.6,8.4,62,25.1,0.0
2002-03-22,12.4,2.3,54,22.8,0.0
2002-03-23,20.3,3.6,69,24.2,0.0
2002-03-24,26.6,13.6,73,32.3,0.0
2002-03-25,21.6,10.0,79,24.4,2.7
2002-03-26,16.1,4.4,57,24.1,0.0
2002-03-27,20.7,5.3,67,15.5,0.0
2002-03-28,26.8,11.9,78,21.3,0.0
2002-03-29,25.8,18.4,85,22.8,0.0
2002-03-30,25.8,18.0,78,16.3,7.2
2002-03-31,22.1,12.3,73,21.4,0.0
2002-04-01,25.3,10.7,74,16.3,0.0
2002-04-02,27.0,14.3,76,25.3,0.0
2002-04-03,19.4,11.5,61,26.5,0.4
2002-04-04,16.3,11.8,57,15.3,0.0
2002-04-05,18.2,12.3,54,12.3,0.0
2002-04-06,18.0,14.0,70,23.4,12.9
2002-04-07,23.0,16.6,91,29.9,64.1
2002-04-08,28.2,16.2,70,16.9,23.1
2002-04-09,22.7,13.8,70,18.0,0.0
2002-04-10,23.7,12.4,80,9.5,0.3
2002-04-11,25.6,14.4,75,14.8,0.0
2002-04-12,27.6,16.2,79,15.8,0.0
2002-04-13,27.1,15.4,75,17.2,0.0
2002-04-14,25.2,18.5,74,20.7,0.0
2002-04-15,28.9,19.1,75,24.7,0.0
2002-04-16,29.1,20.7,82,28.0,9.4
2002-04-17,30.0,21.3,76,23.8,0.1
2002-04-18,29.4,21.3,76,24.1,0.6
2002-04-19,28.3,20.7,75,23.4,0.1
2002-04-20,28.5,21.2,75,27.6,0.5
2002-04-21,29.1,21.1,76,21.6,0.4
2002-04-22,28.3,20.9,78,16.9,0.0
2002-04-23,29.9,20.1,72,21.0,0.0
2002-04-24,31.4,21.1,71,20.1,0.0
2002-04-25,26.1,21.1,84,17.2,1.2
2002-04-26,29.4,20.9,71,26.4,0.3
2002-04-27,32.0,21.4,70,32.9,0.0
2002-04-28,32.4,22.2,72,17.4,0.0
2002-04-29,32.9,21.4,71,19.4,0.0
2002-04-30,33.2,20.3,69,25.0,0.0
2002-05-01,34.2,21.3,63,24.2,0.0
2002-05-02,32.1,21.8,69,22.4,0.0
2002-05-03,28.1,20.6,77,15.6,2.2
2002-05-04,30.2,18.4,80,13.5,9.1
2002-05-05,30.8,21.9,75,23.4,0.2
2002-05-06,31.5,23.2,69,24.1,0.0
2002-05-07,31.5,22.9,71,31.3,0.2
2002-05-08,32.2,23.8,69,31.4,0.4
2002-05-09,32.2,23.7,72,18.7,0.2
2002-05-10,31.9,22.6,69,24.8,0.2
2002-05-11,32.1,23.2,67,28.9,0.0
2002-05-12,31.7,23.8,66,28.2,0.0
2002-05-13,24.1,14.6,62,29.7,7.3
2002-05-14,25.3,13.9,57,11.1,0.0
2002-05-15,29.3,15.3,61,21.5,0.0
2002-05-16,30.4,21.0,71,23.5,0.1
2002-05-17,30.0,20.9,77,21.6,0.2
2002-05-18,24.3,16.0,53,24.6,0.0
2002-05-19,23.9,12.6,45,14.2,0.0
2002-05-20,26.4,11.6,47,13.8,0.0
2002-05-21,28.0,13.1,57,21.5,0.0
2002-05-22,27.4,17.3,66,26.1,0.0
2002-05-23,29.0,19.6,66,28.0,0.2
2002-05-24,28.5,20.8,72,22.0,2.2
2002-05-25,29.9,20.3,73,15.0,1.3
2002-05-26,31.0,21.4,70,16.1,0.4
2002-05-27,31.3,20.6,65,19.6,0.1
2002-05-28,29.5,18.7,74,28.5,33.0
2002-05-29,28.7,20.6,82,14.4,2.9
2002-05-30,30.8,19.8,73,15.1,0.2
2002-05-31,28.6,18.9,68,17.4,0.0
2002-06-01,29.8,19.4,69,13.6,0.0
2002-06-02,31.1,18.9,68,15.4,0.0
2002-06-03,30.9,22.1,69,17.4,0.0
2002-06-04,32.0,23.0,72,21.1,0.1
2002-06-05,31.1,22.4,68,14.4,0.3
2002-06-06,32.2,23.0,58,13.6,0.0
2002-06-07,31.7,22.6,65,13.9,0.0
2002-06-08,32.6,23.8,71,16.5,0.4
2002-06-09,32.2,23.8,75,20.1,1.3
2002-06-10,33.7,24.5,68,19.8,1.0
2002-06-11,34.1,24.4,66,17.4,0.2
2002-06-12,33.6,24.2,68,16.5,0.0
2002-06-13,33.5,24.2,63,15.8,0.0
2002-06-14,33.8,23.8,61,15.5,0.3
2002-06-15,31.5,23.1,52,15.7,0.1
2002-06-16,32.8,24.0,62,25.2,0.8
2002-06-17,31.5,20.4,58,11.0,0.0
2002-06-18,33.3,20.2,54,15.0,0.0
2002-06-19,33.9,22.2,61,18.4,0.0
2002-06-20,33.6,24.3,67,18.1,2.4
2002-06-21,33.2,23.1,62,16.1,0.0
2002-06-22,33.7,23.3,55,14.3,0.0
2002-06-23,33.6,20.8,46,12.3,0.0
2002-06-24,33.3,22.0,51,12.0,0.0
2002-06-25,33.8,23.4,59,19.1,0.0
2002-06-26,33.8,23.7,70,12.8,3.6
2002-06-27,29.8,21.8,84,15.9,9.0
2002-06-28,29.1,23.3,81,16.4,2.5
2002-06-29,27.1,22.0,93,24.5,42.5
2002-06-30,28.1,21.6,89,23.7,41.3
2002-07-01,26.4,22.7,95,14.8,17.7
2002-07-02,25.8,22.4,96,15.8,23.0
2002-07-03,30.2,22.1,80,22.2,3.1
2002-07-04,29.5,23.5,80,22.1,1.2
2002-07-05,29.2,23.0,88,13.3,11.3
2002-07-06,30.0,22.3,80,11.2,0.0
2002-07-07,32.2,21.8,77,9.0,0.1
2002-07-08,33.5,23.3,79,14.3,3.1
2002-07-09,31.3,23.3,77,15.9,0.8
2002-07-10,29.9,22.3,82,7.6,0.8
2002-07-11,32.3,22.9,74,9.1,0.2
2002-07-12,33.0,23.8,69,10.9,0.6
2002-07-13,31.6,24.8,72,11.9,0.9
2002-07-14,29.0,24.3,84,11.3,5.8
2002-07-15,25.6,22.7,93,11.7,12.7
2002-07-16,25.6,22.1,95,12.0,11.7
2002-07-17,29.2,23.5,87,17.7,2.6
2002-07-18,30.6,23.7,82,15.5,1.4
2002-07-19,31.3,23.6,77,13.0,0.0
2002-07-20,31.1,22.8,78,14.1,0.0
2002-07-21,31.0,24.1,78,13.6,0.1
2002-07-22,32.1,23.8,76,14.4,0.1
2002-07-23,33.1,22.7,71,10.4,0.0
2002-07-24,34.0,23.0,70,11.1,0.3
2002-07-25,33.7,23.7,68,12.3,0.2
2002-07-26,33.3,23.7,69,16.9,0.0
2002-07-27,33.0,24.1,69,22.4,0.0
2002-07-28,33.7,25.0,68,25.8,0.2
2002-07-29,33.7,25.3,69,22.7,0.4
2002-07-30,33.6,24.6,66,18.9,0.0
2002-07-31,33.8,23.4,65,19.5,0.0
2002-08-01,33.9,22.8,66,18.2,0.0
2002-08-02,34.4,23.0,65,11.6,0.0
2002-08-03,34.9,24.0,62,16.9,0.1
2002-08-04,34.2,23.8,69,14.0,0.8
2002-08-05,32.9,23.9,63,8.8,0.7
2002-08-06,33.7,24.2,59,7.4,0.0
2002-08-07,35.4,24.8,52,13.7,0.0
2002-08-08,33.3,25.5,63,13.0,1.6
2002-08-09,33.4,24.4,67,10.3,0.0
2002-08-10,31.4,25.0,77,13.3,8.1
2002-08-11,31.3,22.3,71,10.7,0.0
2002-08-12,32.2,23.3,72,17.3,0.2
2002-08-13,33.0,24.8,71,22.0,0.1
2002-08-14,30.7,24.8,76,17.8,3.1
2002-08-15,29.8,22.4,85,21.1,2.3
2002-08-16,32.1,24.5,76,21.3,3.8
2002-08-17,33.1,24.7,73,18.8,0.0
2002-08-18,33.6,24.7,73,18.3,0.0
2002-08-19,34.4,24.1,67,17.1,0.0
2002-08-20,34.4,24.7,69,17.3,0.0
2002-08-21,34.4,24.8,69,18.0,0.2
2002-08-22,34.8,24.7,72,16.4,0.5
2002-08-23,35.3,24.3,65,15.5,0.0
2002-08-24,35.4,24.9,61,15.3,0.0
2002-08-25,36.5,25.2,58,14.9,0.0
2002-08-26,37.7,25.5,50,17.7,0.0
2002-08-27,36.0,26.0,54,17.8,0.2
2002-08-28,33.8,25.3,69,10.8,0.6
2002-08-29,34.7,24.7,53,13.1,0.0
2002-08-30,33.9,24.1,44,11.1,0.0
2002-08-31,34.4,23.3,49,14.2,0.0
2002-09-01,34.0,23.8,55,11.6,0.0
2002-09-02,34.1,24.7,57,9.4,0.0
2002-09-03,34.5,24.7,60,18.8,0.0
2002-09-04,34.5,24.7,62,18.4,0.0
2002-09-05,34.2,24.1,55,19.2,0.0
2002-09-06,34.4,24.4,55,23.7,0.2
2002-09-07,27.4,22.8,88,28.5,42.7
2002-09-08,26.8,22.2,95,16.9,24.7
2002-09-09,28.3,22.4,91,17.1,5.9
2002-09-10,30.1,22.9,73,18.3,0.0
2002-09-11,31.3,22.3,61,12.5,0.0
2002-09-12,31.0,21.4,67,8.2,0.0
2002-09-13,31.1,21.1,67,9.1,0.0
2002-09-14,31.6,21.4,65,9.7,0.0
2002-09-15,29.5,21.6,82,10.2,2.9
2002-09-16,25.0,21.1,92,7.0,9.0
2002-09-17,28.3,20.9,87,15.1,0.2
2002-09-18,30.9,23.4,79,23.7,0.4
2002-09-19,29.3,22.6,79,23.6,7.5
2002-09-20,28.2,16.9,55,21.3,0.0
2002-09-21,29.4,16.5,62,11.2,0.0
2002-09-22,29.1,17.5,58,28.4,0.0
2002-09-23,28.5,19.1,54,20.9,0.0
2002-09-24,27.9,16.8,46,19.6,0.0
2002-09-25,29.6,19.1,54,21.2,0.0
2002-09-26,31.5,20.1,56,21.3,0.0
2002-09-27,33.0,17.4,57,8.3,0.0
2002-09-28,32.0,18.7,60,11.8,0.0
2002-09-29,31.0,19.4,65,11.8,0.0
2002-09-30,30.6,19.2,68,13.3,0.0
2002-10-01,30.6,21.1,78,18.1,0.9
2002-10-02,31.4,23.7,75,14.5,0.0
2002-10-03,32.3,21.5,70,10.0,0.0
2002-10-04,32.9,23.1,67,11.1,0.0
2002-10-05,31.7,22.8,47,15.2,0.0
2002-10-06,31.8,23.7,74,15.3,0.1
2002-10-07,28.2,21.6,88,12.8,19.0
2002-10-08,27.6,21.5,87,11.6,6.7
2002-10-09,25.8,20.1,88,13.0,22.0
2002-10-10,23.4,17.5,73,13.5,0.0
2002-10-11,26.3,14.2,76,8.4,0.0
2002-10-12,27.7,16.7,80,14.5,0.0
2002-10-13,20.6,15.6,66,26.2,0.5
2002-10-14,16.0,12.5,75,14.5,5.1
2002-10-15,20.9,11.1,71,15.5,0.0
2002-10-16,21.9,9.1,62,8.4,0.0
2002-10-17,24.3,13.2,60,14.8,0.0
2002-10-18,24.1,16.9,81,23.7,3.6
2002-10-19,21.6,17.5,91,15.4,43.2
2002-10-20,22.2,15.3,84,13.1,0.2
2002-10-21,21.4,14.2,90,12.6,17.2
2002-10-22,20.2,17.0,92,15.9,10.6
2002-10-23,21.0,15.8,92,15.6,14.7
2002-10-24,20.2,18.9,96,14.5,14.3
2002-10-25,19.2,14.3,89,18.8,1.8
2002-10-26,17.1,13.4,85,15.0,0.1
2002-10-27,21.4,16.0,89,12.5,0.4
2002-10-28,20.9,17.5,94,11.7,8.0
2002-10-29,22.0,13.6,83,15.1,0.0
2002-10-30,24.3,11.1,79,19.3,0.0
2002-10-31,15.8,11.8,74,19.1,0.8
2002-11-01,16.9,11.6,79,17.5,2.3
2002-11-02,13.0,11.5,87,14.9,25.7
2002-11-03,14.1,12.1,95,19.3,3.2
2002-11-04,11.9,9.4,95,21.6,55.4
2002-11-05,22.0,7.9,69,18.1,0.0
2002-11-06,18.8,8.0,52,14.0,0.0
2002-11-07,20.1,5.8,70,13.0,0.0
2002-11-08,22.0,8.7,72,24.4,0.0
2002-11-09,26.1,15.5,84,20.4,0.0
2002-11-10,28.6,16.9,74,16.3,0.0
2002-11-11,21.1,13.2,71,12.3,0.0
2002-11-12,17.8,8.7,64,19.5,0.0
2002-11-13,18.3,5.9,68,17.3,0.0
2002-11-14,22.5,10.1,73,25.5,0.0
2002-11-15,16.6,9.6,64,21.7,0.0
2002-11-16,15.8,7.1,62,20.1,0.0
2002-11-17,19.0,5.9,66,20.3,0.0
2002-11-18,21.6,10.4,65,24.2,0.0
2002-11-19,19.9,9.1,62,13.8,0.0
2002-11-20,21.7,6.2,63,14.5,0.0
2002-11-21,22.3,9.3,55,16.3,0.0
2002-11-22,18.4,9.1,60,15.0,0.0
2002-11-23,20.1,6.1,65,15.0,0.0
2002-11-24,22.5,10.3,80,20.6,0.0
2002-11-25,13.9,8.2,77,20.2,0.0
2002-11-26,8.1,5.5,76,22.3,13.4
2002-11-27,9.3,4.4,47,22.4,0.0
2002-11-28,13.9,2.7,63,9.2,0.0
2002-11-29,16.9,3.9,66,15.6,0.0
2002-11-30,17.9,9.1,61,21.3,0.0
2002-12-01,14.3,5.3,56,11.7,0.0
2002-12-02,21.7,7.5,81,16.7,0.0
2002-12-03,21.0,15.6,95,12.9,9.5
2002-12-04,18.9,4.2,75,26.2,14.7
2002-12-05,9.0,3.2,64,22.3,0.0
2002-12-06,11.1,0.6,73,9.8,0.0
2002-12-07,14.1,2.5,78,13.8,0.0
2002-12-08,15.0,11.4,91,17.7,14.2
2002-12-09,11.4,7.4,91,21.4,23.3
2002-12-10,11.4,8.1,80,13.5,0.2
2002-12-11,11.9,5.9,78,12.1,0.0
2002-12-12,15.8,9.0,84,14.1,6.8
2002-12-13,15.6,4.8,56,21.9,0.0
2002-12-14,17.1,2.9,69,15.9,0.0
2002-12-15,20.4,6.1,83,20.8,0.0
2002-12-16,21.6,12.4,89,21.3,0.0
2002-12-17,23.0,15.1,87,28.2,0.0
2002-12-18,21.9,16.5,85,24.9,0.0
2002-12-19,16.9,9.0,41,25.0,0.7
2002-12-20,17.1,3.0,60,12.6,0.0
2002-12-21,19.4,6.9,70,23.5,0.0
2002-12-22,14.4,4.3,67,14.0,1.9
2002-12-23,19.4,7.6,95,29.0,5.5
2002-12-24,8.4,3.6,64,28.3,0.0
2002-12-25,9.1,-0.4,67,11.2,0.0
2002-12-26,9.1,2.3,73,8.1,0.0
2002-12-27,16.5,1.9,78,9.6,0.0
2002-12-28,18.4,3.1,77,14.1,0.0
2002-12-29,19.9,8.2,90,25.3,0.0
2002-12-30,21.1,11.5,90,27.2,26.0
2002-12-31,16.2,5.8,54,26.9,3.8
2003-01-01,19.7,3.9,64,32.0,0.0
2003-01-02,13.2,3.3,51,30.2,0.0
2003-01-03,17.7,1.0,71,13.3,0.0
2003-01-04,17.3,4.3,65,15.1,0.0
2003-01-05,19.7,5.0,81,11.3,0.0
2003-01-06,16.2,8.1,80,18.4,0.0
2003-01-07,14.0,3.6,73,13.6,0.0
2003-01-08,20.0,6.1,77,17.3,0.0
2003-01-09,25.1,11.8,68,26.3,0.0
2003-01-10,11.8,6.2,42,22.7,0.0
2003-01-11,9.4,5.1,67,10.2,2.5
2003-01-12,5.4,4.0,94,12.4,13.9
2003-01-13,10.4,3.1,83,10.4,0.0
2003-01-14,14.7,1.8,85,7.9,0.0
2003-01-15,12.4,3.4,85,17.9,0.0
2003-01-16,11.0,3.3,57,27.7,0.0
2003-01-17,6.5,-1.2,53,16.3,0.0
2003-01-18,12.5,-3.3,66,12.4,0.0
2003-01-19,15.6,0.4,74,18.6,0.0
2003-01-20,21.2,10.4,87,23.8,0.0
